vondstnummer;project_code;subcategorie;object;begin_dat;eind_dat;vlak_max;munt_lengte_diameter_in_mm;vondstnummer,project_code,subcategorie,object,begin_dat,eind_dat,vlak_max,munt_lengte_diameter_in_mm
NZD1.00632MTL004;NZD1;metaal: nikkel;munt;1950.0;1950.0;;19.0;NZD1.00632MTL004,NZD1,metaal: nikkel,munt,1950.0,1950.0,,19.0
NZD1.00632MTL005;NZD1;metaal: nikkel;munt;1955.0;1955.0;;19.0;NZD1.00632MTL005,NZD1,metaal: nikkel,munt,1955.0,1955.0,,19.0
NZD1.00632MTL006;NZD1;metaal: nikkel;munt;1960.0;1960.0;;19.0;NZD1.00632MTL006,NZD1,metaal: nikkel,munt,1960.0,1960.0,,19.0
NZD1.00632MTL007;NZD1;metaal: zilver;munt;1880.0;1880.0;;15.0;NZD1.00632MTL007,NZD1,metaal: zilver,munt,1880.0,1880.0,,15.0
NZD1.00632MTL008;NZD1;metaal: zilver;munt;1919.0;1919.0;;15.0;NZD1.00632MTL008,NZD1,metaal: zilver,munt,1919.0,1919.0,,15.0
NZD1.00632MTL009;NZD1;metaal: nikkel;munt;1948.0;1948.0;;15.0;NZD1.00632MTL009,NZD1,metaal: nikkel,munt,1948.0,1948.0,,15.0
NZD1.00632MTL010;NZD1;metaal: nikkel;munt;1948.0;1948.0;;15.0;NZD1.00632MTL010,NZD1,metaal: nikkel,munt,1948.0,1948.0,,15.0
NZD1.00632MTL011;NZD1;metaal: nikkel;munt;1950.0;1950.0;;15.0;NZD1.00632MTL011,NZD1,metaal: nikkel,munt,1950.0,1950.0,,15.0
NZD1.00632MTL012;NZD1;metaal: nikkel;munt;1958.0;1958.0;;15.0;NZD1.00632MTL012,NZD1,metaal: nikkel,munt,1958.0,1958.0,,15.0
NZD1.00632MTL013;NZD1;metaal: brons;munt;1954.0;1954.0;;21.0;NZD1.00632MTL013,NZD1,metaal: brons,munt,1954.0,1954.0,,21.0
NZD1.00632MTL014;NZD1;metaal: brons;munt;1980.0;1980.0;;21.0;NZD1.00632MTL014,NZD1,metaal: brons,munt,1980.0,1980.0,,21.0
NZD1.00632MTL015;NZD1;metaal: brons;munt;1982.0;1982.0;;21.0;NZD1.00632MTL015,NZD1,metaal: brons,munt,1982.0,1982.0,,21.0
NZD1.00632MTL016;NZD1;metaal: brons;munt;1985.0;1985.0;;21.0;NZD1.00632MTL016,NZD1,metaal: brons,munt,1985.0,1985.0,,21.0
NZD1.00632MTL017;NZD1;metaal: brons;munt;1991.0;1991.0;;21.0;NZD1.00632MTL017,NZD1,metaal: brons,munt,1991.0,1991.0,,21.0
NZD1.00632MTL018;NZD1;metaal: koper;munt;1860.0;1860.0;;22.0;NZD1.00632MTL018,NZD1,metaal: koper,munt,1860.0,1860.0,,22.0
NZD1.00632MTL019;NZD1;metaal: brons;munt;1878.0;1878.0;;19.0;NZD1.00632MTL019,NZD1,metaal: brons,munt,1878.0,1878.0,,19.0
NZD1.00632MTL020;NZD1;metaal: brons;munt;1899.0;1899.0;;19.0;NZD1.00632MTL020,NZD1,metaal: brons,munt,1899.0,1899.0,,19.0
NZD1.00632MTL021;NZD1;metaal: brons;munt;1901.0;1901.0;;19.0;NZD1.00632MTL021,NZD1,metaal: brons,munt,1901.0,1901.0,,19.0
NZD1.00632MTL022;NZD1;metaal: brons;munt;1926.0;1926.0;;19.0;NZD1.00632MTL022,NZD1,metaal: brons,munt,1926.0,1926.0,,19.0
NZD1.00632MTL023;NZD1;metaal: brons;munt;1926.0;1926.0;;19.0;NZD1.00632MTL023,NZD1,metaal: brons,munt,1926.0,1926.0,,19.0
NZD1.00632MTL024;NZD1;metaal: brons;munt;1929.0;1929.0;;19.0;NZD1.00632MTL024,NZD1,metaal: brons,munt,1929.0,1929.0,,19.0
NZD1.00632MTL025;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00632MTL025,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00632MTL026;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00632MTL026,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00632MTL027;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00632MTL027,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00632MTL028;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00632MTL028,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00632MTL029;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00632MTL029,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00632MTL030;NZD1;metaal: brons;munt;1948.0;1980.0;;17.0;NZD1.00632MTL030,NZD1,metaal: brons,munt,1948.0,1980.0,,17.0
NZD1.00632MTL031;NZD1;metaal: brons;munt;1950.0;1950.0;;17.0;NZD1.00632MTL031,NZD1,metaal: brons,munt,1950.0,1950.0,,17.0
NZD1.00632MTL032;NZD1;metaal: brons;munt;1952.0;1952.0;;17.0;NZD1.00632MTL032,NZD1,metaal: brons,munt,1952.0,1952.0,,17.0
NZD1.00632MTL033;NZD1;metaal: brons;munt;1953.0;1953.0;;17.0;NZD1.00632MTL033,NZD1,metaal: brons,munt,1953.0,1953.0,,17.0
NZD1.00632MTL034;NZD1;metaal: brons;munt;1954.0;1954.0;;17.0;NZD1.00632MTL034,NZD1,metaal: brons,munt,1954.0,1954.0,,17.0
NZD1.00632MTL035;NZD1;metaal: brons;munt;1954.0;1954.0;;17.0;NZD1.00632MTL035,NZD1,metaal: brons,munt,1954.0,1954.0,,17.0
NZD1.00632MTL036;NZD1;metaal: brons;munt;1964.0;1964.0;;17.0;NZD1.00632MTL036,NZD1,metaal: brons,munt,1964.0,1964.0,,17.0
NZD1.00632MTL037;NZD1;metaal: brons;munt;1967.0;1967.0;;17.0;NZD1.00632MTL037,NZD1,metaal: brons,munt,1967.0,1967.0,,17.0
NZD1.00632MTL038;NZD1;metaal: brons;munt;1974.0;1974.0;;17.0;NZD1.00632MTL038,NZD1,metaal: brons,munt,1974.0,1974.0,,17.0
NZD1.00632MTL039;NZD1;metaal: aluminium-brons;munt;1960.0;1960.0;;22.5;NZD1.00632MTL039,NZD1,metaal: aluminium-brons,munt,1960.0,1960.0,,22.5
NZD1.00632MTL040;NZD1;metaal: ijzer-koper;munt;1989.0;1989.0;;21.5;NZD1.00632MTL040,NZD1,metaal: ijzer-koper,munt,1989.0,1989.0,,21.5
NZD1.00632MTL041;NZD1;metaal: brons;munt;1988.0;1988.0;;20.0;NZD1.00632MTL041,NZD1,metaal: brons,munt,1988.0,1988.0,,20.0
NZD1.00632MTL042;NZD1;metaal: brons;munt;1973.0;1973.0;;20.0;NZD1.00632MTL042,NZD1,metaal: brons,munt,1973.0,1973.0,,20.0
NZD1.00632MTL043;NZD1;metaal: koper-nikkel;munt;2000.0;2000.0;;18.0;NZD1.00632MTL043,NZD1,metaal: koper-nikkel,munt,2000.0,2000.0,,18.0
NZD1.00632MTL044;NZD1;metaal: zink;munt;1941.0;1946.0;;26.0;NZD1.00632MTL044,NZD1,metaal: zink,munt,1941.0,1946.0,,26.0
NZD1.00632MTL045;NZD1;metaal: brons;munt;1954.0;1954.0;;17.0;NZD1.00632MTL045,NZD1,metaal: brons,munt,1954.0,1954.0,,17.0
NZD1.00632MTL046;NZD1;metaal: koper-nikkel;munt;1973.0;1973.0;;19.0;NZD1.00632MTL046,NZD1,metaal: koper-nikkel,munt,1973.0,1973.0,,19.0
NZD1.00633MTL001;NZD1;metaal: zilver;munt;1957.0;1957.0;;25.0;NZD1.00633MTL001,NZD1,metaal: zilver,munt,1957.0,1957.0,,25.0
NZD1.00633MTL002;NZD1;metaal: zilver;munt;1941.0;1941.0;;19.0;NZD1.00633MTL002,NZD1,metaal: zilver,munt,1941.0,1941.0,,19.0
NZD1.00633MTL003;NZD1;metaal: nikkel;munt;1948.0;1948.0;;19.0;NZD1.00633MTL003,NZD1,metaal: nikkel,munt,1948.0,1948.0,,19.0
NZD1.00633MTL004;NZD1;metaal: nikkel;munt;1950.0;1950.0;;19.0;NZD1.00633MTL004,NZD1,metaal: nikkel,munt,1950.0,1950.0,,19.0
NZD1.00633MTL005;NZD1;metaal: zilver;munt;1928.0;1928.0;;15.0;NZD1.00633MTL005,NZD1,metaal: zilver,munt,1928.0,1928.0,,15.0
NZD1.00633MTL006;NZD1;metaal: nikkel;munt;1951.0;1951.0;;15.0;NZD1.00633MTL006,NZD1,metaal: nikkel,munt,1951.0,1951.0,,15.0
NZD1.00633MTL007;NZD1;metaal: nikkel;munt;1958.0;1958.0;;15.0;NZD1.00633MTL007,NZD1,metaal: nikkel,munt,1958.0,1958.0,,15.0
NZD1.00633MTL008;NZD1;metaal: nikkel;munt;1964.0;1964.0;;15.0;NZD1.00633MTL008,NZD1,metaal: nikkel,munt,1964.0,1964.0,,15.0
NZD1.00633MTL009;NZD1;metaal: brons;munt;1948.0;1948.0;;21.0;NZD1.00633MTL009,NZD1,metaal: brons,munt,1948.0,1948.0,,21.0
NZD1.00633MTL010;NZD1;metaal: brons;munt;1983.0;1983.0;;21.0;NZD1.00633MTL010,NZD1,metaal: brons,munt,1983.0,1983.0,,21.0
NZD1.00633MTL011;NZD1;metaal: brons;munt;1918.0;1918.0;;23.4;NZD1.00633MTL011,NZD1,metaal: brons,munt,1918.0,1918.0,,23.4
NZD1.00633MTL012;NZD1;metaal: brons;munt;1900.0;1900.0;;19.0;NZD1.00633MTL012,NZD1,metaal: brons,munt,1900.0,1900.0,,19.0
NZD1.00633MTL013;NZD1;metaal: brons;munt;1900.0;1900.0;;19.0;NZD1.00633MTL013,NZD1,metaal: brons,munt,1900.0,1900.0,,19.0
NZD1.00633MTL014;NZD1;metaal: brons;munt;1915.0;1915.0;;19.0;NZD1.00633MTL014,NZD1,metaal: brons,munt,1915.0,1915.0,,19.0
NZD1.00633MTL015;NZD1;metaal: brons;munt;1919.0;1919.0;;19.0;NZD1.00633MTL015,NZD1,metaal: brons,munt,1919.0,1919.0,,19.0
NZD1.00633MTL016;NZD1;metaal: brons;munt;1924.0;1924.0;;19.0;NZD1.00633MTL016,NZD1,metaal: brons,munt,1924.0,1924.0,,19.0
NZD1.00633MTL017;NZD1;metaal: brons;munt;1925.0;1925.0;;19.0;NZD1.00633MTL017,NZD1,metaal: brons,munt,1925.0,1925.0,,19.0
NZD1.00633MTL018;NZD1;metaal: brons;munt;1937.0;1937.0;;19.0;NZD1.00633MTL018,NZD1,metaal: brons,munt,1937.0,1937.0,,19.0
NZD1.00633MTL019;NZD1;metaal: brons;munt;1937.0;1937.0;;19.0;NZD1.00633MTL019,NZD1,metaal: brons,munt,1937.0,1937.0,,19.0
NZD1.00633MTL020;NZD1;metaal: brons;munt;1940.0;1940.0;;19.0;NZD1.00633MTL020,NZD1,metaal: brons,munt,1940.0,1940.0,,19.0
NZD1.00633MTL021;NZD1;metaal: brons;munt;1941.0;1941.0;;19.0;NZD1.00633MTL021,NZD1,metaal: brons,munt,1941.0,1941.0,,19.0
NZD1.00633MTL022;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00633MTL022,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00633MTL023;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00633MTL023,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00633MTL024;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00633MTL024,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00633MTL025;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00633MTL025,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00633MTL026;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00633MTL026,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00633MTL027;NZD1;metaal: brons;munt;1950.0;1950.0;;17.0;NZD1.00633MTL027,NZD1,metaal: brons,munt,1950.0,1950.0,,17.0
NZD1.00633MTL028;NZD1;metaal: brons;munt;1951.0;1951.0;;17.0;NZD1.00633MTL028,NZD1,metaal: brons,munt,1951.0,1951.0,,17.0
NZD1.00633MTL029;NZD1;metaal: brons;munt;1951.0;1951.0;;17.0;NZD1.00633MTL029,NZD1,metaal: brons,munt,1951.0,1951.0,,17.0
NZD1.00633MTL030;NZD1;metaal: brons;munt;1953.0;1953.0;;17.0;NZD1.00633MTL030,NZD1,metaal: brons,munt,1953.0,1953.0,,17.0
NZD1.00633MTL031;NZD1;metaal: brons;munt;1953.0;1953.0;;17.0;NZD1.00633MTL031,NZD1,metaal: brons,munt,1953.0,1953.0,,17.0
NZD1.00633MTL032;NZD1;metaal: brons;munt;1954.0;1954.0;;17.0;NZD1.00633MTL032,NZD1,metaal: brons,munt,1954.0,1954.0,,17.0
NZD1.00633MTL033;NZD1;metaal: brons;munt;1955.0;1955.0;;17.0;NZD1.00633MTL033,NZD1,metaal: brons,munt,1955.0,1955.0,,17.0
NZD1.00633MTL034;NZD1;metaal: brons;munt;1965.0;1965.0;;17.0;NZD1.00633MTL034,NZD1,metaal: brons,munt,1965.0,1965.0,,17.0
NZD1.00633MTL035;NZD1;metaal: brons;munt;1969.0;1969.0;;17.0;NZD1.00633MTL035,NZD1,metaal: brons,munt,1969.0,1969.0,,17.0
NZD1.00633MTL036;NZD1;metaal: brons;munt;1969.0;1969.0;;17.0;NZD1.00633MTL036,NZD1,metaal: brons,munt,1969.0,1969.0,,17.0
NZD1.00633MTL037;NZD1;metaal: ijzer-koper;munt;1997.0;1997.0;;26.0;NZD1.00633MTL037,NZD1,metaal: ijzer-koper,munt,1997.0,1997.0,,26.0
NZD1.00633MTL038;NZD1;metaal: brons;munt;1953.0;1953.0;;17.0;NZD1.00633MTL038,NZD1,metaal: brons,munt,1953.0,1953.0,,17.0
NZD1.00633MTL039;NZD1;metaal: koper-nikkel;munt;1944.0;1944.0;;21.0;NZD1.00633MTL039,NZD1,metaal: koper-nikkel,munt,1944.0,1944.0,,21.0
NZD1.00633MTL040;NZD1;metaal: koper-nikkel;munt;1973.0;1973.0;;27.0;NZD1.00633MTL040,NZD1,metaal: koper-nikkel,munt,1973.0,1973.0,,27.0
NZD1.00633MTL041;NZD1;metaal: zink;munt;1940.0;1945.0;;21.0;NZD1.00633MTL041,NZD1,metaal: zink,munt,1940.0,1945.0,,21.0
NZD1.00633MTL042;NZD1;metaal: zink;munt;1943.0;1943.0;;22.0;NZD1.00633MTL042,NZD1,metaal: zink,munt,1943.0,1943.0,,22.0
NZD1.00633MTL043;NZD1;metaal: brons;munt;1877.0;1907.0;;19.0;NZD1.00633MTL043,NZD1,metaal: brons,munt,1877.0,1907.0,,19.0
NZD1.00633MTL044;NZD1;metaal: zilver;munt;1848.0;1849.0;;19.0;NZD1.00633MTL044,NZD1,metaal: zilver,munt,1848.0,1849.0,,19.0
NZD1.00633MTL106;NZD1;metaal: zink;munt;1942.0;1942.0;;22.0;NZD1.00633MTL106,NZD1,metaal: zink,munt,1942.0,1942.0,,22.0
NZD1.00634MTL001;NZD1;metaal: nikkel;munt;1950.0;1950.0;;19.0;NZD1.00634MTL001,NZD1,metaal: nikkel,munt,1950.0,1950.0,,19.0
NZD1.00634MTL002;NZD1;metaal: nikkel;munt;1966.0;1966.0;;19.0;NZD1.00634MTL002,NZD1,metaal: nikkel,munt,1966.0,1966.0,,19.0
NZD1.00634MTL003;NZD1;metaal: nikkel;munt;1948.0;1948.0;;15.0;NZD1.00634MTL003,NZD1,metaal: nikkel,munt,1948.0,1948.0,,15.0
NZD1.00634MTL004;NZD1;metaal: nikkel;munt;1948.0;1948.0;;15.0;NZD1.00634MTL004,NZD1,metaal: nikkel,munt,1948.0,1948.0,,15.0
NZD1.00634MTL005;NZD1;metaal: zilver;munt;1917.0;1917.0;;15.0;NZD1.00634MTL005,NZD1,metaal: zilver,munt,1917.0,1917.0,,15.0
NZD1.00634MTL006;NZD1;metaal: brons;munt;1984.0;1984.0;;21.0;NZD1.00634MTL006,NZD1,metaal: brons,munt,1984.0,1984.0,,21.0
NZD1.00634MTL007;NZD1;metaal: brons;munt;1980.0;1980.0;;21.0;NZD1.00634MTL007,NZD1,metaal: brons,munt,1980.0,1980.0,,21.0
NZD1.00634MTL008;NZD1;metaal: brons;munt;1948.0;1948.0;;21.0;NZD1.00634MTL008,NZD1,metaal: brons,munt,1948.0,1948.0,,21.0
NZD1.00634MTL009;NZD1;metaal: brons;munt;1927.0;1927.0;;19.0;NZD1.00634MTL009,NZD1,metaal: brons,munt,1927.0,1927.0,,19.0
NZD1.00634MTL010;NZD1;metaal: brons;munt;1920.0;1920.0;;19.0;NZD1.00634MTL010,NZD1,metaal: brons,munt,1920.0,1920.0,,19.0
NZD1.00634MTL011;NZD1;metaal: brons;munt;1901.0;1901.0;;19.0;NZD1.00634MTL011,NZD1,metaal: brons,munt,1901.0,1901.0,,19.0
NZD1.00634MTL012;NZD1;metaal: brons;munt;1877.0;1943.0;;19.0;NZD1.00634MTL012,NZD1,metaal: brons,munt,1877.0,1943.0,,19.0
NZD1.00634MTL013;NZD1;metaal: brons;munt;1925.0;1925.0;;19.0;NZD1.00634MTL013,NZD1,metaal: brons,munt,1925.0,1925.0,,19.0
NZD1.00634MTL014;NZD1;metaal: brons;munt;1974.0;1974.0;;17.0;NZD1.00634MTL014,NZD1,metaal: brons,munt,1974.0,1974.0,,17.0
NZD1.00634MTL015;NZD1;metaal: brons;munt;1967.0;1967.0;;17.0;NZD1.00634MTL015,NZD1,metaal: brons,munt,1967.0,1967.0,,17.0
NZD1.00634MTL016;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00634MTL016,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00634MTL017;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00634MTL017,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00634MTL018;NZD1;metaal: koper-nikkel;munt;1977.0;1977.0;;22.5;NZD1.00634MTL018,NZD1,metaal: koper-nikkel,munt,1977.0,1977.0,,22.5
NZD1.00634MTL019;NZD1;metaal: koper-nikkel;munt;1977.0;1977.0;;24.0;NZD1.00634MTL019,NZD1,metaal: koper-nikkel,munt,1977.0,1977.0,,24.0
NZD1.00634MTL020;NZD1;metaal: koper-nikkel;munt;1983.0;1983.0;;20.0;NZD1.00634MTL020,NZD1,metaal: koper-nikkel,munt,1983.0,1983.0,,20.0
NZD1.00634MTL021;NZD1;metaal: koper;munt;1578.0;1578.0;;24.0;NZD1.00634MTL021,NZD1,metaal: koper,munt,1578.0,1578.0,,24.0
NZD1.00635MTL002;NZD1;metaal: staal;munt;2004.0;2004.0;;16.25;NZD1.00635MTL002,NZD1,metaal: staal,munt,2004.0,2004.0,,16.25
NZD1.00636MTL001;NZD1;metaal: nikkel;munt;1951.0;1951.0;;19.0;NZD1.00636MTL001,NZD1,metaal: nikkel,munt,1951.0,1951.0,,19.0
NZD1.00637MTL004;NZD1;metaal: nikkel;munt;1950.0;1950.0;;19.0;NZD1.00637MTL004,NZD1,metaal: nikkel,munt,1950.0,1950.0,,19.0
NZD1.00637MTL005;NZD1;metaal: nikkel;munt;1962.0;1962.0;;19.0;NZD1.00637MTL005,NZD1,metaal: nikkel,munt,1962.0,1962.0,,19.0
NZD1.00637MTL006;NZD1;metaal: brons;munt;1967.0;1967.0;;21.0;NZD1.00637MTL006,NZD1,metaal: brons,munt,1967.0,1967.0,,21.0
NZD1.00637MTL007;NZD1;metaal: brons;munt;1978.0;1978.0;;21.0;NZD1.00637MTL007,NZD1,metaal: brons,munt,1978.0,1978.0,,21.0
NZD1.00637MTL008;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00637MTL008,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00637MTL009;NZD1;metaal: brons;munt;1978.0;1978.0;;17.0;NZD1.00637MTL009,NZD1,metaal: brons,munt,1978.0,1978.0,,17.0
NZD1.00637MTL010;NZD1;metaal: koper;munt;1579.0;1579.0;;26.0;NZD1.00637MTL010,NZD1,metaal: koper,munt,1579.0,1579.0,,26.0
NZD1.00637MTL011;NZD1;metaal: koper-nikkel;munt;1988.0;1988.0;;18.0;NZD1.00637MTL011,NZD1,metaal: koper-nikkel,munt,1988.0,1988.0,,18.0
NZD1.00637MTL012;NZD1;metaal: koper-nikkel;munt;1981.0;1981.0;;24.3;NZD1.00637MTL012,NZD1,metaal: koper-nikkel,munt,1981.0,1981.0,,24.3
NZD1.00641MTL005;NZD1;metaal: nikkel;munt;1966.0;1966.0;;15.0;NZD1.00641MTL005,NZD1,metaal: nikkel,munt,1966.0,1966.0,,15.0
NZD1.00641MTL006;NZD1;metaal: brons;munt;1892.0;1892.0;;19.0;NZD1.00641MTL006,NZD1,metaal: brons,munt,1892.0,1892.0,,19.0
NZD1.00641MTL007;NZD1;metaal: nikkel;munt;1948.0;1948.0;;19.0;NZD1.00641MTL007,NZD1,metaal: nikkel,munt,1948.0,1948.0,,19.0
NZD1.00641MTL008;NZD1;metaal: nikkel;munt;1959.0;1959.0;;15.0;NZD1.00641MTL008,NZD1,metaal: nikkel,munt,1959.0,1959.0,,15.0
NZD1.00641MTL009;NZD1;metaal: brons;munt;1948.0;1948.0;;21.0;NZD1.00641MTL009,NZD1,metaal: brons,munt,1948.0,1948.0,,21.0
NZD1.00641MTL010;NZD1;metaal: brons;munt;1991.0;1991.0;;21.0;NZD1.00641MTL010,NZD1,metaal: brons,munt,1991.0,1991.0,,21.0
NZD1.00641MTL011;NZD1;metaal: brons;munt;1953.0;1953.0;;17.0;NZD1.00641MTL011,NZD1,metaal: brons,munt,1953.0,1953.0,,17.0
NZD1.00641MTL012;NZD1;metaal: brons;munt;1951.0;1951.0;;17.0;NZD1.00641MTL012,NZD1,metaal: brons,munt,1951.0,1951.0,,17.0
NZD1.00641MTL013;NZD1;metaal: brons;munt;1948.0;1948.0;;17.0;NZD1.00641MTL013,NZD1,metaal: brons,munt,1948.0,1948.0,,17.0
NZD1.00641MTL014;NZD1;metaal: brons;munt;1948.0;1980.0;;17.0;NZD1.00641MTL014,NZD1,metaal: brons,munt,1948.0,1980.0,,17.0
NZD1.00641MTL015;NZD1;metaal: ijzer-koper;munt;1984.0;1984.0;;18.0;NZD1.00641MTL015,NZD1,metaal: ijzer-koper,munt,1984.0,1984.0,,18.0
NZD1.00644MTL002;NZD1;metaal: nikkel;munt;1948.0;1948.0;;15.0;NZD1.00644MTL002,NZD1,metaal: nikkel,munt,1948.0,1948.0,,15.0
NZD1.00645MTL001;NZD1;metaal: nikkel;munt;1950.0;1950.0;;19.0;NZD1.00645MTL001,NZD1,metaal: nikkel,munt,1950.0,1950.0,,19.0
NZD1.00645MTL002;NZD1;metaal: nikkel;munt;1950.0;1950.0;;19.0;NZD1.00645MTL002,NZD1,metaal: nikkel,munt,1950.0,1950.0,,19.0
NZD1.00645MTL003;NZD1;metaal: nikkel;munt;1948.0;1948.0;;15.0;NZD1.00645MTL003,NZD1,metaal: nikkel,munt,1948.0,1948.0,,15.0
NZD1.00645MTL004;NZD1;metaal: nikkel;munt;1950.0;1950.0;;15.0;NZD1.00645MTL004,NZD1,metaal: nikkel,munt,1950.0,1950.0,,15.0
NZD1.00645MTL005;NZD1;metaal: nikkel;munt;1961.0;1961.0;;15.0;NZD1.00645MTL005,NZD1,metaal: nikkel,munt,1961.0,1961.0,,15.0
NZD1.00645MTL006;NZD1;metaal: nikkel;munt;1974.0;1974.0;;15.0;NZD1.00645MTL006,NZD1,metaal: nikkel,munt,1974.0,1974.0,,15.0
NZD1.00645MTL007;NZD1;metaal: staal;munt;1999.0;1999.0;;21.25;NZD1.00645MTL007,NZD1,metaal: staal,munt,1999.0,1999.0,,21.25
NZD1.00648MTL001;NZD1;metaal: brons;munt;1877.0;1877.0;;19.0;NZD1.00648MTL001,NZD1,metaal: brons,munt,1877.0,1877.0,,19.0
NZD1.00648MTL002;NZD1;metaal: koper-nikkel;munt;1995.0;1995.0;;31.0;NZD1.00648MTL002,NZD1,metaal: koper-nikkel,munt,1995.0,1995.0,,31.0
NZD1.00648MTL003;NZD1;metaal: ijzer-koper;munt;1963.0;1963.0;;19.0;NZD1.00648MTL003,NZD1,metaal: ijzer-koper,munt,1963.0,1963.0,,19.0
NZD1.00648MTL004;NZD1;metaal: koper-nikkel;munt;1973.0;1973.0;;21.0;NZD1.00648MTL004,NZD1,metaal: koper-nikkel,munt,1973.0,1973.0,,21.0
NZD1.00650MTL001;NZD1;metaal: nikkel;munt;2000.0;2000.0;;19.0;NZD1.00650MTL001,NZD1,metaal: nikkel,munt,2000.0,2000.0,,19.0
NZD1.00650MTL002;NZD1;metaal: brons;munt;1982.0;1987.0;;21.0;NZD1.00650MTL002,NZD1,metaal: brons,munt,1982.0,1987.0,,21.0
NZD1.00650MTL003;NZD1;metaal: brons;munt;1952.0;1952.0;;17.0;NZD1.00650MTL003,NZD1,metaal: brons,munt,1952.0,1952.0,,17.0
NZD1.00650MTL004;NZD1;metaal: nikkel;munt;2000.0;2000.0;;15.0;NZD1.00650MTL004,NZD1,metaal: nikkel,munt,2000.0,2000.0,,15.0
NZD1.00650MTL005;NZD1;metaal: zink;munt;1941.0;1944.0;;17.0;NZD1.00650MTL005,NZD1,metaal: zink,munt,1941.0,1944.0,,17.0
NZDAM1.00001MTL010;NZDAM1;metaal: zilver;munt;1559.0;1588.0;;22.0;NZDAM1.00001MTL010,NZDAM1,metaal: zilver,munt,1559.0,1588.0,,22.0
NZDAM1.00001MTL011;NZDAM1;metaal: koper;munt;1590.0;1598.0;;22.0;NZDAM1.00001MTL011,NZDAM1,metaal: koper,munt,1590.0,1598.0,,22.0
NZR2.00027MTL020;NZR2;metaal: koper;munt;1604.0;1627.0;;22.0;NZR2.00027MTL020,NZR2,metaal: koper,munt,1604.0,1627.0,,22.0
NZR2.00027MTL023;NZR2;metaal: koper;munt;1831.0;1831.0;;21.0;NZR2.00027MTL023,NZR2,metaal: koper,munt,1831.0,1831.0,,21.0
NZR2.00028MTL012;NZR2;metaal: nikkel;munt;1980.0;1980.0;;25.0;NZR2.00028MTL012,NZR2,metaal: nikkel,munt,1980.0,1980.0,,25.0
NZR2.00028MTL013;NZR2;metaal: koper;munt;1604.0;1604.0;;22.0;NZR2.00028MTL013,NZR2,metaal: koper,munt,1604.0,1604.0,,22.0
NZR2.00028MTL017;NZR2;metaal: koper;munt;1827.0;1827.0;;21.0;NZR2.00028MTL017,NZR2,metaal: koper,munt,1827.0,1827.0,,21.0
NZR2.00028MTL018;NZR2;metaal: koper;munt;1604.0;1627.0;;21.0;NZR2.00028MTL018,NZR2,metaal: koper,munt,1604.0,1627.0,,21.0
NZR2.00036MTL006;NZR2;metaal;munt;;;;;NZR2.00036MTL006,NZR2,metaal,munt,,,,
NZR2.00037MTL020;NZR2;metaal: koper;munt;1577.0;1578.0;;24.0;NZR2.00037MTL020,NZR2,metaal: koper,munt,1577.0,1578.0,,24.0
NZR2.00038MTL016;NZR2;metaal: koper;munt;1596.0;1598.0;;21.0;NZR2.00038MTL016,NZR2,metaal: koper,munt,1596.0,1598.0,,21.0
NZR2.00038MTL018;NZR2;metaal: koper;munt;1763.0;1767.0;;20.0;NZR2.00038MTL018,NZR2,metaal: koper,munt,1763.0,1767.0,,20.0
NZR2.00038MTL019;NZR2;metaal: zilver;munt;1574.0;1589.0;;25.0;NZR2.00038MTL019,NZR2,metaal: zilver,munt,1574.0,1589.0,,25.0
